FileName,FileType,CreateDate,ModifyDate,Author,GPSLatitude,GPSLongitude,AnomalyScore,IsAnomaly,RiskScore
./smokeData_ModelTable.docx,DOCX,2024-05-19 23:11:00+00:00,2024-05-19 23:11:00+00:00,,,,0.09932921053309468,1,28.185921943696147
./staj formu.docx,DOCX,2024-05-26 21:29:00+00:00,2024-05-26 21:29:00+00:00,,,,0.0757964410652831,1,34.457014869050504
./staj1.1.docx,DOCX,2024-10-17 06:36:00+00:00,2024-10-17 17:11:00+00:00,,,,0.10645918429499152,1,26.285902140359696
./staj1.1.pdf,PDF,2024-10-17 17:12:15+00:00,2024-10-17 17:12:15+00:00,OZAN AKHAN;ozan_,,,0.06344144821550868,1,37.74941563637205
./staj2.1.docx,DOCX,2024-10-17 16:45:00+00:00,2024-10-17 17:01:00+00:00,,,,0.10645918429499152,1,26.285902140359696
./staj2.1.pdf,PDF,2024-10-17 17:02:33+00:00,2024-10-17 17:02:33+00:00,OZAN AKHAN;ozan_,,,0.06344144821550868,1,37.74941563637205
./stajDefteriOrnek.pdf,PDF,2024-03-18 07:34:24+00:00,2024-03-18 07:35:27+00:00,,,,0.04674225185659053,1,42.19947461853968
./Sunger_Uretim_Projesi_Updated_Financial_Analys.docx,DOCX,2025-01-12 23:04:00+00:00,2025-01-12 23:05:00+00:00,,,,0.003185592102960988,1,53.80660233917061
./sunu- 10 python.pdf,PDF,2023-01-18 18:54:48+00:00,2023-01-18 18:54:48+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu- 11 python.pdf,PDF,2023-01-18 18:56:38+00:00,2023-01-18 18:56:38+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu- 12 python.pdf,PDF,2023-01-18 18:57:06+00:00,2023-01-18 18:57:06+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu- 13 python.pdf,PDF,2023-01-18 18:57:49+00:00,2023-01-18 18:57:49+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu- 6 python.pdf,PDF,2023-01-18 18:50:14+00:00,2023-01-18 18:50:14+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu- 7 python.pdf,PDF,2023-01-18 18:53:40+00:00,2023-01-25 22:22:33+00:00,muham,,,0.05972738543475087,1,38.73915179388595
./sunu- 8 python.pdf,PDF,2023-01-18 18:54:11+00:00,2023-01-18 18:54:11+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu- 9 python.pdf,PDF,2023-01-18 18:54:26+00:00,2023-01-18 18:54:26+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu-1 python.pdf,PDF,2023-01-18 18:46:52+00:00,2023-01-18 18:46:52+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu-2 python.pdf,PDF,2023-01-18 18:47:18+00:00,2023-01-18 18:47:18+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu-3 python.pdf,PDF,2023-01-18 18:47:41+00:00,2023-01-18 18:47:41+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu-4 python.pdf,PDF,2023-01-18 18:48:13+00:00,2023-01-18 18:48:13+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./sunu-5 python.pdf,PDF,2023-01-18 18:48:53+00:00,2023-01-18 18:48:53+00:00,muham,,,0.11545834000219612,1,23.887776336815612
./SİBER_GÜVENLİĞİ.pdf,PDF,2024-12-28 18:35:38+00:00,2024-12-28 18:35:38+00:00,,,,0.05725135415142946,1,39.39897308202765
./Taha elhıdır 1901050008.docx,DOCX,2024-11-23 17:54:00+00:00,2024-11-23 18:15:00+00:00,,,,0.08624071753635515,1,31.67378833985799
./tdc-odev-2.pdf,PDF,2023-05-31 09:04:53+00:00,2023-05-31 09:04:53+00:00,Fesih KESKİN,,,0.020933665271299695,1,49.077035076087625
./tekirdağ.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./tekirdağ_2_نيفشهير.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./Tesnim Adnan Alkayem (1).pdf,PDF,2025-05-26 19:34:27+00:00,2025-05-26 19:34:26+00:00,Said,,,0.2050990996471605,1,0.0
./Tesnim Adnan Alkayem.pdf,PDF,2025-05-26 19:31:29+00:00,2025-05-26 19:31:29+00:00,Said,,,0.2050990996471605,1,0.0
./Tesnim Adnan Kayem .pdf,PDF,2025-05-25 13:59:25+00:00,2025-05-25 13:59:25+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Tesnim Adnan Kaym(1).pdf,PDF,2025-05-26 19:51:02+00:00,2025-05-26 19:51:01+00:00,Said,,,0.2050990996471605,1,0.0
./Tesnim Adnan Kaym(2).pdf,PDF,2025-05-26 19:51:02+00:00,2025-05-26 19:51:01+00:00,Said,,,0.2050990996471605,1,0.0
./Tesnim Adnan Kaym.pdf,PDF,2025-05-27 09:39:14+00:00,2025-05-27 09:39:14+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./teststaj.docx,DOCX,2024-10-16 23:27:00+00:00,2024-10-16 23:27:00+00:00,,,,0.10431218377623425,1,26.858042184578757
./tevsiye.pdf.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./tevsiye1.pdf.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./Tevsiye4.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./TRAKYA(1).pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./trakya.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./Transkript - Senaryo.PDF,PDF,2022-10-12 08:59:20+00:00,2022-10-12 08:59:20+00:00,,,,0.06775569545584759,1,36.59974027053272
./transkript.pdf.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./transkripthamvi.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./transkriptkashfa.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./transkriptmmmm.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./Usama Adib İbrik.pdf,PDF,2025-05-27 09:32:24+00:00,2025-05-27 09:32:23+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./usama ibrik .pdf,PDF,2025-05-25 12:56:57+00:00,2025-05-25 12:56:56+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./uygulamapython.docx,DOCX,2023-01-11 05:31:00+00:00,2023-01-11 05:39:00+00:00,,,,0.008991425011749099,1,52.25944412092982
./veri tabanı yönetim sistemleri 1.en.tr.pdf,PDF,2024-05-08 07:27:26+00:00,2024-05-08 07:27:26+00:00,Andy Pavlo,,,0.04213611777876758,1,43.42693298752507
./veri tabanı yönetim sistemleri 1.pdf,PDF,2024-05-08 07:27:26+00:00,2024-05-08 07:27:26+00:00,Andy Pavlo,,,0.04213611777876758,1,43.42693298752507
./veri tabanı yönetim sistemleri 2.pdf,PDF,2024-05-08 07:28:27+00:00,2024-05-08 07:28:27+00:00,Andy Pavlo,,,0.04213611777876758,1,43.42693298752507
./Veri_Tabanı_Yönetim_Sistemleri.pdf,PDF,2024-05-05 20:42:32+00:00,2024-05-05 20:42:32+00:00,,,,0.020353332411714442,1,49.23168416212375
./VERI_YAPILARI.pdf,PDF,2017-11-05 21:24:43+00:00,2017-11-05 21:24:43+00:00,,,,-0.027459727486015217,-1,61.973071956463976
./veri_yapilari_final_sinavi_sorulari.pdf,PDF,2023-06-21 10:48:48+00:00,,,,,0.17107540342886296,1,9.066750980619421
./veryapılar_odev3.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./VERİ YAPILARI ÖDEVİ- HAYRUNNİSA KESKİN (1).docx,DOCX,,,,,,0.18685010071407726,1,4.863055674793893
./VERİ YAPILARI ÖDEVİ- HAYRUNNİSA KESKİN.docx,DOCX,,,,,,0.18685010071407726,1,4.863055674793893
./VERİ YAPILARI_luaay(1).docx,DOCX,,,,,,0.18685010071407726,1,4.863055674793893
./VERİ YAPILARI_luaay(2).docx,DOCX,,,,,,0.18685010071407726,1,4.863055674793893
./vizesonuclari (1).pdf,PDF,2023-01-16 11:24:38+00:00,2023-01-16 11:24:38+00:00,SEDA,,,0.07792270803128398,1,33.89039997290999
./vizesonuclari (2).pdf,PDF,2023-01-16 11:24:38+00:00,2023-01-16 11:24:38+00:00,SEDA,,,0.07792270803128398,1,33.89039997290999
./vizesonuclari.pdf,PDF,2023-01-16 11:24:38+00:00,2023-01-16 11:24:38+00:00,SEDA,,,0.07792270803128398,1,33.89039997290999
./vize_çözüm.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./VY_Odev3.docx,DOCX,2022-04-17 13:15:00+00:00,2024-05-09 09:48:00+00:00,,,,0.05839382567760798,1,39.09452336075551
./VY_Vize_Ödevi_May08.pdf,PDF,2023-05-08 13:34:03+00:00,,,,,0.05850704827466002,1,39.06435141570099
./Week2-(New)An Introduction to Computer Science.pdf,PDF,2021-10-13 21:45:33+00:00,2021-10-13 21:45:33+00:00,tugba,,,0.034087388305166444,1,45.571785956446995
./Week3_4-Algorithm Discovery and Design.pdf,PDF,2018-10-28 16:22:40+00:00,2021-11-06 21:00:36+00:00,tugba,,,-0.012156203285106137,-1,57.89493646626682
./Week5-Binary-Von Neumann_edited.en.ar.pdf,PDF,2018-11-13 11:33:36+00:00,2019-12-02 23:34:02+00:00,bjkbauer,,,0.0005335369771274356,1,54.51333106313203
./Week5-Binary-Von Neumann_edited.en.tr.pdf,PDF,2018-11-13 11:33:36+00:00,2019-12-02 23:34:02+00:00,bjkbauer,,,0.0005335369771274356,1,54.51333106313203
./Week5-Binary-Von Neumann_edited.pdf,PDF,2018-11-13 11:33:36+00:00,2019-12-02 23:34:02+00:00,bjkbauer,,,0.0005335369771274356,1,54.51333106313203
./WhatsApp Image 2025-01-08 at 8.59.49 PM.jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
./Yazan Nedim Elahmed.pdf,PDF,2025-05-25 12:59:06+00:00,2025-05-25 12:59:05+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Yazen Nedim Elahmed(1).pdf,PDF,2025-05-26 19:49:26+00:00,2025-05-26 19:49:25+00:00,Said,,,0.2050990996471605,1,0.0
./Yazen Nedim Elahmed.pdf,PDF,2025-05-27 09:33:41+00:00,2025-05-27 09:33:41+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./YAZILIM MÜHENDİSLİĞİ ETİĞİ SINAV SORULARI.docx,DOCX,2025-01-13 00:47:00+00:00,2025-01-13 01:17:00+00:00,,,,0.0003248224043833625,1,54.56895003659557
./Yousef  Redwan  Selamat.pdf,PDF,2025-05-25 13:58:05+00:00,2025-05-25 13:58:05+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Yousef Redwan Al Slamat (1).pdf,PDF,2025-05-26 19:41:39+00:00,2025-05-26 19:41:38+00:00,Said,,,0.2050990996471605,1,0.0
./Yousef Redwan Al slamat(1).pdf,PDF,2025-05-26 19:27:48+00:00,2025-05-26 19:27:47+00:00,Said,,,0.2050990996471605,1,0.0
./Yousef Redwan Al Slamat.pdf,PDF,2025-05-27 09:39:48+00:00,2025-05-27 09:39:48+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./YZetiğiVeGetidiğiSonuçlar.pdf,PDF,2025-01-06 01:28:47+00:00,2025-01-06 01:28:47+00:00,Allppt.com;Googleslidesppt.com,,,-0.027948537968046194,-1,62.10333184618483
./Zehra Selim Haj Ahmed(1).pdf,PDF,2025-05-25 16:05:34+00:00,2025-05-25 16:05:33+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Zehra Selim Haj Ahmed(2).pdf,PDF,2025-05-25 15:56:03+00:00,2025-05-25 15:56:03+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Zehra Selim Haj Ahmed.pdf,PDF,2025-05-27 09:42:42+00:00,2025-05-27 09:42:42+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./ZEHRA ÇİFÇİ YAZILIM MÜHENDİSLİĞİ ETİĞİ SINAV S.docx,DOCX,2025-01-09 19:10:00+00:00,2025-01-09 19:54:00+00:00,,,,-0.009542196050463803,-1,57.19834687453124
./_tubitak-2209-ogrenci-projesi-ornek-siirt-20226.pdf,PDF,2024-01-04 17:40:46+00:00,2024-01-04 17:40:46+00:00,zeynep.durmusoglu,,,-0.030181644116250905,-1,62.698417613150205
./_الكورس_1_أساسيات_مهمة_لكل_مبرمج_1.pdf,PDF,2022-12-03 15:30:51+00:00,2022-12-03 15:30:51+00:00,سليمان عمرون,,,0.010420524633895312,1,51.87861276394372
./_الكورس_2_الخوارزميات_المستوى_الأول.pdf,PDF,2022-12-03 15:31:45+00:00,2022-12-03 15:31:45+00:00,سليمان عمرون,,,0.010420524633895312,1,51.87861276394372
./_الكورس_4_حلول_سلسلة_الخوارزميات_المستوى_الأول.pdf,PDF,2022-12-03 15:34:54+00:00,2022-12-03 15:34:54+00:00,سليمان عمرون,,,0.010420524633895312,1,51.87861276394372
./~$Algoritmik Önyargılar ve Sağlık-Teknolojidek.pptx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$Belgeler2024_dosyalar(1).xlsx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$Belgeler2024_dosyalar.xlsx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$goritmalar_final_projesi.docx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$SUNUCULAR(1).pptx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$SUNUCULAR(2).pptx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$SUNUCULAR(3).pptx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$SUNUCULAR.pptx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$مة التخرج.docx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./~$مة التخرج1.docx,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./ödev2çözümü.pdf,PDF,2024-12-28 18:35:38+00:00,2024-12-28 18:35:38+00:00,,,,0.05725135415142946,1,39.39897308202765
./Ömer Ahmed Zevle(1).pdf,PDF,2025-05-27 10:18:32+00:00,2025-05-27 10:18:32+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Ömer Ahmed Zevle(2).pdf,PDF,2025-05-26 19:08:55+00:00,2025-05-26 19:08:54+00:00,Said,,,0.2050990996471605,1,0.0
./Ömer Ahmed Zevle(3).pdf,PDF,2025-05-26 18:35:00+00:00,2025-05-26 18:34:59+00:00,Said,,,0.2050990996471605,1,0.0
./ÖMER AHMED ZEVLE.pdf,PDF,2025-05-28 00:44:07+00:00,2025-05-28 00:44:06+00:00,محمد نجار,,,0.15630736090269737,1,13.002189481975801
./Özet 1.pdf,PDF,,,,,,0.18685010071407726,1,4.863055674793893
./Özet 2.pdf,PDF,,,,,,0.18685010071407726,1,4.863055674793893
./Özet 3.pdf,PDF,,,,,,0.18685010071407726,1,4.863055674793893
./Özet 4.pdf,PDF,,,,,,0.18685010071407726,1,4.863055674793893
./İNSAN HAKLARI VE YAPAY ZEKA.pdf,PDF,2025-01-09 19:00:54+00:00,,,,,-0.00854184124349111,-1,56.931768902846635
./İslam Abdüllah Alakoub.pdf,PDF,2025-05-25 16:06:17+00:00,2025-05-25 16:06:16+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./أحمد طه كملك ٢.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./أحمد طه كملك.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./أهمية التصميم المرتكز على الإنسان (3).pptx,PPTX,2006-08-16 00:00:00+00:00,2024-05-23 09:45:36+00:00,,,,-0.04328760904787776,-1,66.19093999030119
./احمد طه كملك.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./اسس-بناء-المترجمات.pdf,PDF,2018-02-05 11:17:58+00:00,2018-02-05 17:54:11+00:00,dema,,,-0.056166209988588234,-1,69.62287363322494
./الخبرة المهنية.pdf,PDF,2023-06-05 17:24:40+00:00,2023-06-05 17:24:39+00:00,محمد نجار,,,0.01222577142009762,1,51.397544423689226
./جمل وعبارات من محادثات فى الافلام الانجليزية مت.pdf,PDF,,,,,,0.18685010071407726,1,4.863055674793893
./خديجة عبدالباسط ميرزا (1).pdf,PDF,2025-05-27 22:03:20+00:00,2025-05-27 22:03:19+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./خديجة عبدالباسط ميرزا.pdf,PDF,2025-05-27 21:53:16+00:00,2025-05-27 21:53:15+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./دليلك الشامل لاختبار اللابتوب.pdf,Bilinmeyen,,,,,,0.18685010071407726,1,4.863055674793893
./زهراء سليم الحاج احمد.pdf,PDF,2025-05-27 22:14:26+00:00,2025-05-27 22:14:25+00:00,محمد نجار,,,0.2033134830143078,1,0.4758372298251601
./زهراء.pdf,PDF,2025-05-27 21:46:06+00:00,2025-05-27 21:46:05+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./سَـعيد مُحمد عبّـاس.pdf,PDF,2025-05-27 22:50:25+00:00,2025-05-27 22:50:24+00:00,محمد نجار,,,0.2033134830143078,1,0.4758372298251601
./شهادة غدير.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./شهادة نور.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./صورة شخصية (2).pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./صورة شخصية.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./صورتي.jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
./غدير تكيرداغ.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./كشف علامات غدير.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./كملك غدير.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./لك ايييييييييييي.docx,DOCX,2024-12-29 22:59:07+00:00,2024-12-29 22:59:07+00:00,,,,0.029411251097777535,1,46.81789899891543
./لك ايييييييييييي.pdf,PDF,2024-12-28 16:02:43+00:00,2024-12-28 16:02:43+00:00,Hassan Velyo,,,0.013312564890684775,1,51.107931981174005
./لك ايييييييييييي.pptx,PPTX,2024-12-28 14:43:29+00:00,2024-12-28 16:02:30+00:00,,,,0.05725135415142946,1,39.39897308202765
./محمد تكيرداغ.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./ممو_زين_قصة_حب_أحمد_الخاني_نقلها (1).pdf,PDF,2007-11-06 00:27:56+00:00,2007-11-05 22:35:45+00:00,,,,-0.1181121403329205,-1,86.13043709991288
./منشور Instagram انيق لدعوة حفل تخرج (1).jpg,JPEG,,,محمد نجار,,,0.2000254666616469,1,1.3520390774583002
./منشور Instagram انيق لدعوة حفل تخرج.jpg,JPEG,,,محمد نجار,,,0.2000254666616469,1,1.3520390774583002
./ميزات التطبيق.docx,DOCX,2024-10-25 18:17:00+00:00,2024-10-25 19:03:00+00:00,,,,0.08641638596061063,1,31.626975617111363
./ميزات التطبيق.pdf,PDF,2024-10-25 18:55:52+00:00,2024-10-25 18:55:52+00:00,muham,,,0.05108564193608678,1,41.042033169209226
./مُحَمَّد خَالِد اليَحيَىٰ.pdf,PDF,2025-05-27 22:40:49+00:00,2025-05-27 22:40:48+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./نور transkript.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./يزن نديم الأحمد.pdf,PDF,2025-05-27 22:32:15+00:00,2025-05-27 22:32:14+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./ييييييييي.docx,DOCX,2024-12-29 15:25:00+00:00,2024-12-29 15:25:00+00:00,,,,0.029411251097777535,1,46.81789899891543
./٢٠٢١٠٦٢٠_١٥٢٧١٨.jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
